kdprov,nmprov,kdkab,nmkab,kdkec,nmkec,kddesa,nmdesa,klas,kdsls,kdsubsls,nmsls
61,KALIMANTAN BARAT,12,KUBU RAYA,060,RASAU JAYA,006,PEMATANG TUJUH,2,0006,0,RT 003 RW 003 DUSUN SUKA DAMAI
61,KALIMANTAN BARAT,12,KUBU RAYA,060,RASAU JAYA,006,PEMATANG TUJUH,2,0007,0,RT 001 RW 004 DUSUN SUKA DAMAI
61,KALIMANTAN BARAT,12,KUBU RAYA,060,RASAU JAYA,006,PEMATANG TUJUH,2,0008,0,RT 002 RW 004 DUSUN SUKA DAMAI
61,KALIMANTAN BARAT,12,KUBU RAYA,060,RASAU JAYA,006,PEMATANG TUJUH,2,0009,0,RT 001 RW 002 DUSUN SEPAKAT MAJU
61,KALIMANTAN BARAT,12,KUBU RAYA,060,RASAU JAYA,006,PEMATANG TUJUH,2,0010,0,RT 002 RW 002 DUSUN SUKA MAJU
61,KALIMANTAN BARAT,12,KUBU RAYA,060,RASAU JAYA,006,PEMATANG TUJUH,2,0011,0,RT 003 RW 002 DUSUN SUKA MAJU
61,KALIMANTAN BARAT,12,KUBU RAYA,060,RASAU JAYA,006,PEMATANG TUJUH,2,0012,0,RT 001 RW 005 DUSUN SUKA MAJU
61,KALIMANTAN BARAT,12,KUBU RAYA,060,RASAU JAYA,006,PEMATANG TUJUH,2,0013,0,RT 002 RW 005 DUSUN SUKA MAJU
61,KALIMANTAN BARAT,12,KUBU RAYA,060,RASAU JAYA,006,PEMATANG TUJUH,2,0014,0,RT 03 RW 005 DUSUN SUKA MAJU
61,KALIMANTAN BARAT,12,KUBU RAYA,060,RASAU JAYA,006,PEMATANG TUJUH,2,1001,0,PERKEBUNAN SAWIT
61,KALIMANTAN BARAT,12,KUBU RAYA,060,RASAU JAYA,006,PEMATANG TUJUH,2,1002,0,PERKEBUNAN SAWIT
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,001,SUNGAI RAYA,1,0001,0,RT 001 RW 001 DUSUN BINA RAYA
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,001,SUNGAI RAYA,1,0002,0,RT 002 RW 001 DUSUN BINA RAYA
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,001,SUNGAI RAYA,1,0003,0,RT 003 RW 001 DUSUN BINA RAYA
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,001,SUNGAI RAYA,1,0004,0,RT 004 RW 001 DUSUN BINA RAYA
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,001,SUNGAI RAYA,1,0005,0,RT 005 RW 001 DUSUN BINA RAYA
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,001,SUNGAI RAYA,1,0006,0,RT 006 RW 001 DUSUN BINA RAYA
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,001,SUNGAI RAYA,1,0007,0,RT 001 RW 002 DUSUN BINA RAYA
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,001,SUNGAI RAYA,1,0008,0,RT 002 RW 002 DUSUN BINA RAYA
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,001,SUNGAI RAYA,1,0009,0,RT 003 RW 002 DUSUN BINA RAYA
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,001,SUNGAI RAYA,1,0010,0,RT 004 RW 002 DUSUN BINA RAYA
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,001,SUNGAI RAYA,1,0011,0,RT 005 RW 002 DUSUN BINA RAYA
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,001,SUNGAI RAYA,1,0012,0,RT 001 RW 003 DUSUN INDAH RAYA
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,001,SUNGAI RAYA,1,0013,0,RT 002 RW 003 DUSUN INDAH RAYA
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,001,SUNGAI RAYA,1,0014,0,RT 003 RW 003 DUSUN INDAH RAYA
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,001,SUNGAI RAYA,1,0015,0,RT 004 RW 003 DUSUN INDAH RAYA
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,001,SUNGAI RAYA,1,0016,0,RT 005 RW 003 DUSUN INDAH RAYA
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,001,SUNGAI RAYA,1,0017,0,RT 001 RW 004 DUSUN INDAH RAYA
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,001,SUNGAI RAYA,1,0018,0,RT 002 RW 004 DUSUN INDAH RAYA
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,001,SUNGAI RAYA,1,0019,0,RT 003 RW 004 DUSUN INDAH RAYA
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,001,SUNGAI RAYA,1,0020,0,RT 004 RW 004 DUSUN INDAH RAYA
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,001,SUNGAI RAYA,1,0021,0,RT 005 RW 004 DUSUN INDAH RAYA
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,001,SUNGAI RAYA,1,0022,0,RT 006 RW 004 DUSUN INDAH RAYA
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,001,SUNGAI RAYA,1,0023,0,RT 001 RW 005 DUSUN SIAGA
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,001,SUNGAI RAYA,1,0024,0,RT 002 RW 005 DUSUN SIAGA
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,001,SUNGAI RAYA,1,0025,0,RT 003 RW 005 DUSUN SIAGA
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,001,SUNGAI RAYA,1,0026,0,RT 004 RW 005 DUSUN SIAGA
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,001,SUNGAI RAYA,1,0027,0,RT 005 RW 005 DUSUN SIAGA
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,001,SUNGAI RAYA,1,0028,0,RT 006 RW 005 DUSUN SIAGA
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,001,SUNGAI RAYA,1,0029,0,RT 007 RW 005 DUSUN SIAGA
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,001,SUNGAI RAYA,1,0030,0,RT 008 RW 005 DUSUN SIAGA
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,001,SUNGAI RAYA,1,0031,0,RT 009 RW 05 DUSUN SIAGA
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,001,SUNGAI RAYA,1,0032,0,RT 001 RW 006 DUSUN SIAGA
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,001,SUNGAI RAYA,1,0033,0,RT 003 RW 006 DUSUN SIAGA
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,001,SUNGAI RAYA,1,0034,0,RT 002 RW 006 DUSUN SIAGA
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,001,SUNGAI RAYA,1,0035,0,RT 004 RW 006 DUSUN SIAGA
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,001,SUNGAI RAYA,1,0036,0,RT 005 RW 006 DUSUN SIAGA
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,001,SUNGAI RAYA,1,0037,0,RT 006 RW 006 DUSUN SIAGA
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,001,SUNGAI RAYA,1,0038,0,RT 007 RW 006 DUSUN SIAGA
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,001,SUNGAI RAYA,1,0039,0,RT 008 RW 006 DUSUN SIAGA
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,001,SUNGAI RAYA,1,0040,0,RT 009 RW 006 DUSUN SIAGA
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,001,SUNGAI RAYA,1,0041,0,RT 010 RW 006 DUSUN SIAGA
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,001,SUNGAI RAYA,1,0042,0,RT 011 RW 006 DUSUN SIAGA
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,001,SUNGAI RAYA,1,0043,0,RT 012 RW 006 DUSUN SIAGA
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,001,SUNGAI RAYA,1,0044,0,RT 001 RW 007 DUSUN SIAGA
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,001,SUNGAI RAYA,1,0045,0,RT 002 RW 007 DUSUN SIAGA
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,001,SUNGAI RAYA,1,0046,0,RT 003 RW 007 DUSUN SIAGA
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,001,SUNGAI RAYA,1,0047,0,RT 001 RW 008 DUSUN SUDIRMAN
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,001,SUNGAI RAYA,1,0048,0,RT 002 RW 008 DUSUN SUDIRMAN
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,001,SUNGAI RAYA,1,0049,0,RT 003 RW 008 DUSUN SUDIRMAN
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,001,SUNGAI RAYA,1,0050,0,RT 004 RW 008 DUSUN SUDIRMAN
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,001,SUNGAI RAYA,1,0051,0,RT 005 RW 008 DUSUN SUDIRMAN
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,001,SUNGAI RAYA,1,0052,0,RT 006 RW 008 DUSUN SUDIRMAN
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,001,SUNGAI RAYA,1,0053,0,RT 007 RW 008 DUSUN SUDIRMAN
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,001,SUNGAI RAYA,1,0054,0,RT 008 RW 008 DUSUN SUDIRMAN
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,001,SUNGAI RAYA,1,0055,0,RT 001 RW 009 DUSUN SUDIRMAN
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,001,SUNGAI RAYA,1,0056,0,RT 002 RW 009 DUSUN SUDIRMAN
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,001,SUNGAI RAYA,1,0057,0,RT 003 RW 009 DUSUN SUDIRMAN
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,001,SUNGAI RAYA,1,0058,0,RT 001 RW 010 DUSUN SUDIRMAN
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,001,SUNGAI RAYA,1,0059,0,RT 002 RW 010 DUSUN SUDIRMAN
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,001,SUNGAI RAYA,1,0060,0,RT 003 RW 010 DUSUN SUDIRMAN
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,001,SUNGAI RAYA,1,0061,0,RT 004 RW 010 DUSUN SUDIRMAN
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,001,SUNGAI RAYA,1,0062,0,RT 001 RW 011 DUSUN ANGGREK
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,001,SUNGAI RAYA,1,0063,0,RT 002 RW 011 DUSUN ANGGREK
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,001,SUNGAI RAYA,1,0064,0,RT 001 RW 012 DUSUN ANGGREK
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,001,SUNGAI RAYA,1,0065,0,RT 002 RW 012 DUSUN ANGGREK
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,001,SUNGAI RAYA,1,0066,0,RT 009 RW 008 DUSUN SUDIRMAN
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,002,KAPUR,1,0001,0,RT 003 RW 004 DUSUN PARIT BUGIS KAPUAS
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,002,KAPUR,1,0002,0,RT 004 RW 004 DUSUN PARIT BUGIS KAPUAS
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,002,KAPUR,1,0003,0,RT 005 RW 004 DUSUN PARIT BUGIS KAPUAS
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,002,KAPUR,1,0004,0,RT 008 RW 003 DUSUN PARIT BUGIS
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,002,KAPUR,1,0005,0,RT 009 RW 003 DUSUN PARIT BUGIS
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,002,KAPUR,1,0006,0,RT 003 RW 006 DUSUN PARIT BUGIS
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,002,KAPUR,1,0007,0,RT 001 RW 003 DUSUN PARIT BUGIS
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,002,KAPUR,1,0008,0,RT 002 RW 003 DUSUN PARIT BUGIS
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,002,KAPUR,1,0009,0,RT 003 RW 003 DUSUN PARIT BUGIS
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,002,KAPUR,1,0010,0,RT 004 RW 003 DUSUN PARIT BUGIS KAPUAS
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,002,KAPUR,1,0011,0,RT 005 RW 003 DUSUN PARIT BUGIS
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,002,KAPUR,1,0012,0,RT 004 RW 006 DUSUN PARIT BUGIS HULU
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,002,KAPUR,1,0013,0,RT 008 RW 004 DUSUN PARIT BUGIS KAPUAS
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,002,KAPUR,1,0014,0,RT 007 RW 001 DUSUN PARIT MAYOR
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,002,KAPUR,1,0015,0,RT 007 RW 006 DUSUN PARIT BUGIS HULU
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,002,KAPUR,1,0016,0,RT 001 RW 003 DUSUN PARIT BUGIS
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,002,KAPUR,1,0017,0,RT 001 RW 006 DUSUN PARIT BUGIS HULU
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,002,KAPUR,1,0018,0,RT 002 RW 006 DUSUN PARIT BUGIS HULU
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,002,KAPUR,1,0019,0,RT 007 RW 003 DUSUN PARIT BUGIS
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,002,KAPUR,1,0020,0,RT 005 RW 006 DUSUN PARIT BUGIS HULU
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,002,KAPUR,1,0021,0,RT 006 RW 003 DUSUN PARIT BUGIS
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,002,KAPUR,1,0022,0,RT 009 RW 004 DUSUN PARIT BUGIS KAPUAS
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,002,KAPUR,1,0023,0,RT 001 RW 004 DUSUN PARIT BUGIS KAPUAS
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,002,KAPUR,1,0024,0,RT 002 RW 004 DUSUN PARIT BUGIS KAPUAS
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,002,KAPUR,1,0025,0,RT 001 RW 001 DUSUN PARIT MAYOR I
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,002,KAPUR,1,0026,0,RT 008 RW 002 DUSUN PARIT MAYOR KAPUAS
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,002,KAPUR,1,0027,0,RT 006 RW 002 DUSUN PARIT MAYOR KAPUAS
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,002,KAPUR,1,0028,0,RT 004 RW 001 DUSUN PARIT MAYOR I
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,002,KAPUR,1,0029,0,RT 005 RW 001 DUSUN PARIT MAYOR
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,002,KAPUR,1,0030,0,RT 003 RW 005 DUSUN PARIT MAYOR
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,002,KAPUR,1,0031,0,RT 007 RW 002 DUSUN PARIT MAYOR KAPUAS
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,002,KAPUR,1,0032,0,RT 008 RW 001 DUSUN PARIT MAYOR I
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,002,KAPUR,1,0033,0,RT 002 RW 005 DUSUN PARIT MAYOR
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,002,KAPUR,1,0034,0,RT 004 RW 005 DUSUN PARIT MAYOR DARAT
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,002,KAPUR,1,0035,0,RT 001 RW 002 DUSUN PARIT MAYOR KAPUAS
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,002,KAPUR,1,0036,0,RT 002 RW 002 DUSUN PARIT MAYOR KAPUAS
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,002,KAPUR,1,0037,0,RT 003 RW 002 DUSUN PARIT MAYOR KAPUAS
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,002,KAPUR,1,0038,0,RT 004 RW 002 DUSUN PARIT MAYOR KAPUAS
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,002,KAPUR,1,0039,0,RT 005 RW 002 DUSUN PARIT MAYOR KAPUAS
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,002,KAPUR,1,0040,0,RT 006 RW 001 DUSUN PARIT MAYOR
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,002,KAPUR,1,0041,0,RT 005 RW 005 DUSUN PARIT MAYOR DARAT
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,002,KAPUR,1,0042,0,RT 006 RW 005 DUSUN PARIT MAYOR DARAT
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,002,KAPUR,1,0043,0,RT 007 RW 005 DUSUN PARIT MAYOR DARAT
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,002,KAPUR,1,0044,0,RT 008 RW 005 DUSUN PARIT MAYOR DARAT
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,002,KAPUR,1,0045,0,RT 003 RW 001 DUSUN PARIT MAYOR DARAT
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,002,KAPUR,1,0046,0,RT 009 RW 005 DUSUN PARIT MAYOR DARAT
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,002,KAPUR,1,0047,0,RT 001 RW 005 DUSUN PARIT MAYOR DARAT
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,002,KAPUR,1,0048,0,RT 006 RW 006 DUSUN PARIT BUGIS HULU
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,002,KAPUR,1,0049,0,RT 006 RW 004 DUSUN PARIT BUGIS KAPUAS
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,002,KAPUR,1,0050,0,RT 008 RW 006 DUSUN PARIT BUGIS HULU
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,002,KAPUR,1,0051,0,RT 002 RW 001 DUSUN PARIT MAYOR
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,002,KAPUR,1,0052,0,RT 009 RW 001 DUSUN PARIT MAYOR
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,002,KAPUR,1,0053,0,RT 010 RW 005 DUSUN PARIT MAYOR DARAT
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,003,ARANG LIMBUNG,1,0001,0,RT 01 RW 01 DUSUN TANJUNG PURI
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,003,ARANG LIMBUNG,1,0002,0,RT 02 RW 01 DUSUN TANJUNG PURI
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,003,ARANG LIMBUNG,1,0003,0,RT 03 RW 01 DUSUN TANJUNG PURI
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,003,ARANG LIMBUNG,1,0004,0,RT 04 RW 01 DUSUN TANJUNG PURI
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,003,ARANG LIMBUNG,1,0005,0,RT 05 RW 01 DUSUN TANJUNG PURI
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,003,ARANG LIMBUNG,1,0006,0,RT 06 RW 01 DUSUN TANJUNG PURI
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,003,ARANG LIMBUNG,1,0007,0,RT 07 RW 01 DUSUN TANJUNG PURI
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,003,ARANG LIMBUNG,1,0008,0,RT 08 RW 01 DUSUN TANJUNG PURI
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,003,ARANG LIMBUNG,1,0009,0,RT 09 RW 01 DUSUN TANJUNG PURI
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,003,ARANG LIMBUNG,1,0010,0,RT 10 RW 01 DUSUN TANJUNG PURI
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,003,ARANG LIMBUNG,1,0011,0,RT 01 RW 02 DUSUN TANJUNG PURI
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,003,ARANG LIMBUNG,1,0012,0,RT 02 RW 02 DUSUN TANJUNG PURI
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,003,ARANG LIMBUNG,1,0013,0,RT 03 RW 02 DUSUN TANJUNG PURI
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,003,ARANG LIMBUNG,1,0014,0,RT 04 RW 02 DUSUN TANJUNG PURI
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,003,ARANG LIMBUNG,1,0015,0,RT 05 RW 02 DUSUN TANJUNG PURI
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,003,ARANG LIMBUNG,1,0016,0,RT 06 RW 02 DUSUN TANJUNG PURI
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,003,ARANG LIMBUNG,1,0017,0,RT 07 RW 02 DUSUN TANJUNG PURI
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,003,ARANG LIMBUNG,1,0018,0,RT 08 RW 02 DUSUN TANJUNG PURI
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,003,ARANG LIMBUNG,1,0019,0,RT 01 RW 03 DUSUN TANJUNG PURI
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,003,ARANG LIMBUNG,1,0020,0,RT 02 RW 03 DUSUN TANJUNG PURI
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,003,ARANG LIMBUNG,1,0021,0,RT 03 RW 03 DUSUN TANJUNG PURI
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,003,ARANG LIMBUNG,1,0022,0,RT 04 RW 03 DUSUN TANJUNG PURI
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,003,ARANG LIMBUNG,1,0023,0,RT 05 RW 03 DUSUN TANJUNG PURI
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,003,ARANG LIMBUNG,1,0024,0,RT 01 RW 04 DUSUN TANJUNG PURI
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,003,ARANG LIMBUNG,1,0025,0,RT 02 RW 04 DUSUN TANJUNG PURI
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,003,ARANG LIMBUNG,1,0026,0,RT 03 RW 04 DUSUN TANJUNG PURI
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,003,ARANG LIMBUNG,1,0027,0,RT 04 RW 04 DUSUN TANJUNG PURI
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,003,ARANG LIMBUNG,1,0028,0,RT 05 RW 04 DUSUN TANJUNG PURI
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,003,ARANG LIMBUNG,1,0029,0,RT 06 RW 04 DUSUN TANJUNG PURI
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,003,ARANG LIMBUNG,1,0030,0,RT 01 RW 05 DUSUN TANJUNG PURI
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,003,ARANG LIMBUNG,1,0031,0,RT 02 RW 05 DUSUN TANJUNG PURI
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,003,ARANG LIMBUNG,1,0032,0,RT 03 RW 05 DUSUN TANJUNG PURI
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,003,ARANG LIMBUNG,1,0033,0,RT 04 RW 05 DUSUN TANJUNG PURI
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,003,ARANG LIMBUNG,1,0034,0,RT 05 RW 05 DUSUN TANJUNG PURI
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,003,ARANG LIMBUNG,1,0035,0,RT 06 RW 05 DUSUN TANJUNG PURI
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,003,ARANG LIMBUNG,1,0036,0,RT 07 RW 05 DUSUN TANJUNG PURI
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,003,ARANG LIMBUNG,1,0037,0,RT 08 RW 05 DUSUN TANJUNG PURI
61,KALIMANTAN BARAT,12,KUBU RAYA,070,SUNGAI RAYA,003,ARANG LIMBUNG,1,0038,0,RT 09 RW 05 DUSUN TANJUNG PURI
